frame,timestamp,aspect_ratio_nose_to_lips_lips_to_chin,aspect_ratio_between_lips_to_mouth_width,aspect_ratio_top_lip_heigh_to_mouth_width,aspect_ratio_bottom_lip_heigh_to_mouth_width,aspect_ratio__mouth_width__nose_to_chin,aspect_ratio__mouth_width__outside_lips,aspect_ratio__mouth_width__inside_lips,anchor_to_top_lip_top,anchor_to_bottom_lip_bottom,anchor_to_top_lip_bottom,anchor_to_bottom_lip_top,anchor_to_top_lip_top_center,anchor_to_top_lip_bottom_center,anchor_to_bottom_lip_top_center,anchor_to_bottom_lip_bottom_center,anchor_to_chin,anchor_to_nose
1373,45.76965015210778,0.43111733440121236,0.08141031934548074,0.09266911456123443,0.14300442968942478,0.7463532242127419,0.7463532242127419,12.283455071049444,81.62641187917883,78.2081316233234,74.7830221676733,72.35688300982275,103.30844414764813,99.3185644782539,98.50524717400948,103.28362653267709,197.89275828577559,134.77196614783819
1374,45.80298565840938,0.414252648002668,0.04320764914262569,0.1267313655226991,0.16840552752204432,0.7296039060802254,0.7296039060802254,23.144050181926442,79.23243488786865,73.38799366509494,69.69187413758796,68.90416843497195,101.25913770763378,95.91102314577124,95.43667050662489,100.24525623681396,194.82239912983124,132.32709828337588
1375,45.836321164710995,0.44633378212047126,0.04472135954999579,0.12084179627110563,0.16823010985853185,0.7361703342311076,0.7361703342311076,22.360679774997898,80.10353007013182,74.71746639530112,70.27193319976037,69.4589984074284,101.21451182292051,96.08594208556912,95.54780927709771,100.13887034351251,190.94120386704435,133.9321247052848
1376,45.8696566710126,0.46482393215403556,0.03845414414474197,0.13153341044116412,0.16459092447304666,0.7027752387122698,0.7027752387122698,26.0049995193232,76.64860263747052,70.46037591932073,67.09672895962615,66.35219305237537,97.63225018905993,92.34421681954512,91.9543905525946,96.32968422306413,189.0154502393238,133.24087774562284
1377,45.90299217731421,0.37780893420083744,0.1255100394771584,0.08924619718899957,0.13102957428099843,0.6884278143973278,0.6884278143973278,7.967490124023028,71.20789068401507,66.73060215728887,64.29564597030219,61.640879645457616,89.39671411183127,85.45346318982905,84.22081468442377,88.4277685941194,182.96663429951224,117.04467505958081
1378,45.936327683615815,0.4550266584370377,0.16654309086064484,0.09201044610572771,0.1436010916110158,0.6782662475878707,0.6782662475878707,6.0044520299959565,77.20225631570057,72.01398394353339,69.19959816851042,65.41444739826976,94.65606126281449,89.59963838823856,87.497308018931,93.23637546771627,183.48412658905602,129.30429693117077
1379,45.969663189917426,0.3717718482208943,0.08769107507274826,0.11025338665077401,0.15066452310513687,0.7271906504112133,0.7271906504112133,11.403669064045605,71.18750036547104,67.124666595197,63.98695491428185,61.245580297239755,91.63004548199314,87.08822571902596,86.3481753743476,91.10216564207809,179.8958911060011,116.8914827532829
1380,46.00299869621903,0.43271955241014076,0.10294698010836344,0.1262118547991232,0.17703639466695326,0.6742708135407751,0.6742708135407751,9.7137380712614,77.41439546329248,70.42033532087675,66.48505495680077,63.84194726265541,96.05621867441053,89.47462588329604,87.97873929063844,93.91074356827937,187.01582116598084,130.05817984051146
1381,46.03633420252064,0.4451637133766825,0.11347283212646368,0.11909162393032542,0.16974048043593828,0.6765855177163571,0.6765855177163571,8.812682130692885,79.5309217112399,71.07733184113559,67.99661973532261,64.99451800812284,97.157421253091,90.54561851600337,88.5760908100205,93.98337421126695,185.5046154107165,132.61213159492388
1382,46.069669708822246,0.41382635239399157,0.15378460949530195,0.10761691410609246,0.1551355983410622,0.633227016537554,0.633227016537554,6.5026012894388465,73.58575070190649,70.659399546506,64.74477419390796,62.675555869088086,91.63478392120707,86.37024783574378,85.32814428411467,92.10744334927611,194.5931361314113,125.50919799732382
1383,46.10300521512386,0.4210106887004177,0.11840397956601412,0.11331214968452248,0.17123950794355533,0.6302063435581814,0.6302063435581814,8.44566207711344,75.35249839257618,67.18167938591412,64.93890833874049,61.25794328187382,93.02003066321129,86.93021590193683,84.88911529185918,90.20528464529433,191.53435072906672,129.43842282207353
1384,46.13634072142546,0.3794865632776834,0.14913739058996697,0.1138795666207459,0.17378361872190665,0.6174182628667374,0.6174182628667374,6.705226610470639,76.27035045497024,67.37903617728676,65.04334350964632,60.866411102045106,93.44793028482573,86.72201300324039,83.93951345156117,89.92785845393738,194.7652098019461,127.4196452394136
1385,46.169676227727074,0.408297676333573,0.16501335630906128,0.10831745604928038,0.17819734744998106,0.5771639967432263,0.5771639967432263,6.060115510450275,72.04472656131873,65.577317158647,61.381451007255706,58.13916162736997,86.98177831042725,81.30904881827828,79.3262516707349,86.56371796738586,195.1351114710695,123.72233715170938
1386,46.20301173402868,0.39864294808379874,0.13166456910961094,0.14219175897519964,0.1925121321441435,0.5824485035434286,0.5824485035434286,7.595057704305391,74.81859896340374,67.66534028665183,62.120915707185254,59.58425294870768,90.46945281135365,82.90493896544673,81.31387831396265,88.80132794083062,198.28480173004658,127.18722998778355
1387,46.23634724033029,0.4827889940275548,0.22886385495266884,0.11284618900901669,0.19606900882844727,0.5216744662476773,0.5216744662476773,4.36940992804132,69.36866657840376,63.25733309150057,57.71310212392129,53.70313491444814,81.98793157364952,75.60108584311529,72.87103798214328,81.91828727897911,186.74180129602664,126.4318567302262
1388,46.2696827466319,0.439811916287447,0.0890176664339829,0.14074928896225236,0.18703308496897145,0.7072134897517657,0.7072134897517657,11.233725170066302,71.7545670295357,69.361359050168,62.10574268617492,61.40711892105118,91.86078732820425,86.32268042436061,86.1537199838865,94.14101995386645,179.352748035214,120.7418457197533
1389,46.303018252933505,0.4713915564050498,0.18214279888327112,0.11314500841906562,0.1512845829102116,0.6239511372819077,0.6239511372819077,5.490197834507114,78.17966064330906,69.8928281752081,67.64585812385855,63.50560225265438,95.35542400229889,88.61719876437678,86.28422300157382,92.68170273693232,190.46247256547008,135.75902979819577
1390,46.33635375923512,0.4572419304982106,0.22349272939567208,0.10145298693834358,0.14174227514065763,0.6672073783554534,0.6672073783554534,4.474418486471645,82.45452613638537,73.38056639148397,71.07483100562666,66.05266169293373,100.7198495547857,93.91163499993986,90.89313631998891,97.90767243682919,188.35927185202274,137.1436507972674
1391,46.36968926553672,0.506544373187116,0.18569181611690425,0.09931103227704527,0.15593364720005137,0.6201850495272676,0.6201850495272676,5.385266948816094,73.39173479882004,68.85706748683086,65.22546752377269,62.20526275297414,89.06658613235994,83.7269493705976,81.76341604530766,88.44130206590583,180.75653151229318,129.3290242418484
1392,46.40302477183833,0.39849836687544105,0.07231046150713699,0.11107313219589472,0.14626573050875719,0.7053347193264258,0.7053347193264258,13.829257608891083,68.28109642404932,67.265527934365,62.280740842630536,61.42350790319301,89.05146884025888,85.66960445957281,85.8267849636089,91.5412010254439,184.5142120454922,116.98123926799673
1393,46.43636027813994,0.3653765909421002,0.10773036513518523,0.10192122284607759,0.16800752554116147,0.6675826026578733,0.6675826026578733,9.282433961354833,68.72233590086708,66.56768738603391,61.60428768136596,59.548861143232216,88.21029756391422,84.26437388310985,83.84702648518845,90.73955901403922,191.02377785790787,115.01042735886881
1394,46.46969578444155,0.4573448288738224,0.12107522918774652,0.09956835965263858,0.15481784721189018,0.6501174648097249,0.6501174648097249,8.259327747786791,79.74960511693658,73.32908008530737,70.70816876297243,67.96778007324026,98.16721953145506,92.869504223536,91.00447536910588,96.24613571590348,198.5602468409649,137.68849239925032
1395,46.50303129074315,0.4705070760919099,0.12678523959476967,0.09534361639974893,0.15348437206886997,0.6977158455903807,0.6977158455903807,7.887353474238758,81.18971648165848,77.11176460225568,73.20873290833609,70.56301039426015,101.2964215118777,96.50142081610932,95.23560575509833,101.64597070339198,197.23378824967307,137.5609801185434
1396,46.53636679704477,0.4763227620005413,0.10707459153723746,0.08713413044208389,0.14776466053985507,0.7420554369967206,0.7420554369967206,9.339283817414598,81.0838679017567,80.27081887148213,74.96203017695122,73.13486587808492,103.65396983807321,99.94023324382354,99.37952098527728,105.8370449470271,198.65320929812057,137.13124971766567
1397,46.56970230334637,0.48253434961853037,0.0808740081661247,0.08708644009988503,0.14664618198250706,0.7530674399490606,0.7530674399490606,12.364912073430103,81.74487587943536,80.51946055406012,75.37205235104966,74.07883911362045,103.04718347485105,99.71110179982983,99.24590594421751,104.88290768406435,196.44259170586733,136.36052583469183
1398,46.60303780964798,0.37060939899572254,0.0688697240659415,0.09522381190705241,0.14271358383408878,0.7910175742559631,0.7910175742559631,14.520168529243973,76.23421732159716,77.23793024571779,70.91321743564978,70.36901488107243,97.41904865441394,94.79005641611032,95.00952294584289,100.95452943459512,191.49063280718923,119.13658966957198
1399,46.636373315949584,0.44013771064148327,0.04643115710818414,0.09862873039405894,0.15416535803836637,0.7644743642012615,0.7644743642012615,21.537262094718205,79.13391619321203,78.05592083932666,72.87028173702882,72.45336594397209,100.94301570192297,97.75146440122691,97.54058124828059,102.76234964199625,194.9065640566368,130.1437264217705
1400,46.669708822251195,0.4110892189222155,0.011643502965283591,0.12594374090204097,0.16275934663951483,0.7367448879622882,0.7367448879622882,85.88480657252478,77.52866081710651,74.03179139108948,70.04318281415674,70.44086466228418,100.06492484236361,96.10060660035204,96.0592947759686,100.1980676746596,197.17992111645862,129.74454270550967
1401,46.7030443285528,0.38890184359323143,0.07428428319004367,0.0842070592458869,0.13131730094815433,0.7626141116408592,0.7626141116408592,13.461797799699708,76.15527779925355,77.69020755292073,72.04426627885375,72.12452990377862,97.55658118782094,95.33736510770078,95.59510666668959,101.0077356102822,198.2548700066651,121.71031526598361
1402,46.73637983485441,0.39285997926499916,0.15033035645056406,0.0831903067884539,0.12775623683779752,0.7292600058525203,0.7292600058525203,6.652016423102467,75.72474766560322,75.71895467019073,69.81023763767422,69.61211437773301,94.75569281217719,91.35766914384646,91.38669086759492,97.56201330818817,190.66916697046537,120.7225707716509
1403,46.769715341156015,0.38353235322877743,0.1222277604770983,0.08325115053885071,0.12777236103498826,0.7382690200999189,0.7382690200999189,8.181447455935094,73.84061300336563,73.5897075207701,68.01673323421112,66.64888851153364,94.04084799807458,90.88300752041184,90.64599131479414,95.93282402958673,188.83759157723972,119.12015406455285
1404,46.80305084745763,0.3582957702043929,0.09355026058196611,0.09212736000967024,0.13230004727855363,0.7207291690392574,0.7207291690392574,10.689441095931828,70.47702934738751,69.35416353759881,64.86076151941961,63.78299084553005,90.53337139371072,87.47399995741927,87.28684648161128,92.02925462949986,188.3157839360723,114.28482901881354
1405,46.83638635375923,0.4223284252307667,0.05654839022391581,0.12493468295056252,0.17524491557175118,0.6939502308916339,0.6939502308916339,17.683969358637437,77.00134716862846,70.09323192929492,67.05350969755241,65.3426819244313,95.24709423855909,89.66310073051014,88.88034373043214,93.60903622136004,187.01365437234733,127.6199117861187
1406,46.86972186006084,0.3910925310916173,0.1533600772845431,0.0953871712881346,0.13527907888712637,0.6594430658206901,0.6594430658206901,6.520601826149369,72.5331757129288,67.15863405611933,64.62509136053187,61.14328323371571,92.07492172437443,87.26833407032512,85.70110810738849,90.82536062296698,190.14140512179404,123.33414407214576
1407,46.90305736636245,0.3502705904762306,0.1713233779605769,0.09491960023593475,0.13978950029506565,0.614279869394605,0.614279869394605,5.83691503111799,67.96052328830531,63.74174732818973,60.08410884680561,56.99569607523386,85.81148226977749,81.14345177466495,79.47919372197148,84.70976375734082,190.6452100988048,114.97837410299223
1408,46.93639287266406,0.41387626378514264,0.13485513980930006,0.10481669083626752,0.1596802083704092,0.5939034415571048,0.5939034415571048,7.415364378503553,72.96588637627661,63.3703162929867,63.26472743308907,59.60724512629611,90.1343990096325,84.28932881946659,81.6618449669227,86.18152664977288,193.29669172489167,128.98735315838462
1409,46.96972837896566,0.4028025432386,0.1117582748352826,0.11227289739509382,0.15547599017533953,0.593943308311763,0.593943308311763,8.947883290735044,70.74595935212713,63.61802502707612,62.16576767965309,59.64735935357575,87.9479668418964,82.39008338010794,80.66460654513943,84.91908661511502,193.7010788230075,125.19033314322277
1410,47.003063885267274,0.23470623764312823,0.07106901686222615,0.0547793070062314,0.10050676751108242,0.840152748346389,0.840152748346389,14.070829232640044,68.0903746623749,69.50808668758975,65.34124662275354,65.6359316144063,92.64057401036766,91.77604352438414,92.29274750603142,96.0271484235034,194.6231038579337,102.33135071473728
1411,47.03639939156888,0.3674188956891202,0.16158203594027382,0.0933583056596166,0.14917177182254426,0.6705278260945838,0.6705278260945838,6.188806782764106,69.56055115466245,67.26780672572141,61.62165757304052,59.843751790350126,86.09944180525255,81.97867429780962,81.2235245523869,87.68907208949568,181.4072029856701,111.79570060639483
1412,47.06973489787049,0.3926516953866966,0.1552946364702404,0.09027562323068254,0.1420081693647241,0.6250250817849616,0.6250250817849616,6.439372426050485,66.89120611460945,62.41009931019566,58.8688385288564,57.00366318759271,82.95276209436668,79.06983820308828,78.01352955675762,83.33528430855525,182.77732689190185,113.19400461804952
1413,47.103070404172094,0.4231842373366381,0.10473033147779638,0.09960051978828026,0.18446781751087657,0.6285778899536385,0.6285778899536385,9.548332234697524,72.50698650638051,64.69324420660257,63.73554483947846,60.2450548589851,88.87310501724586,83.82023675814092,81.73394466937359,86.62211785494954,185.5159945032171,124.19855779501651
1414,47.136405910473705,0.4616030456986513,0.07899275742673609,0.096839133897007,0.16912227663576282,0.6450153217612221,0.6450153217612221,12.659388437319414,71.31043674065006,65.73145107542129,63.95510907905903,62.14445774422447,88.56179591748507,84.42967129311702,83.25889047218101,87.61287790358735,184.25234769740683,125.33906030632345
1415,47.16974141677532,0.5292579739705395,0.060295756674249815,0.09674148213632841,0.15645178378454072,0.6391165754655989,0.6391165754655989,16.584915011557765,66.96653847759468,66.95799768558696,62.146935890075135,61.8889305611237,85.99005589637646,83.4900013610244,83.4903408192745,88.9761601137493,187.18302924217,125.1440095439898
1416,47.20307692307692,0.502202624783091,0.10821676249644448,0.08489221287187791,0.15710794294536318,0.6287999782103111,0.6287999782103111,9.240712593234857,69.2881998104502,67.13304184988189,63.434695849936915,61.543865175476725,86.92525831699066,83.97598641982091,83.62400830855637,89.83172308366196,190.35535152036795,125.47655202154061
1417,47.23641242937853,0.5026102348736056,0.1311912536271083,0.06932626532918879,0.12652909650404126,0.6867676733720933,0.6867676733720933,7.6224593664022136,71.29395273655953,71.13548445410653,65.77125896404502,64.90211181384664,90.7636583756605,88.43524007925393,88.5614544170966,94.17679682047397,187.67222186107307,125.42818092406537
1418,47.26974793568014,0.5030037444919421,0.15530997963377835,0.06743655746108751,0.11693500535294307,0.7050451671460729,0.7050451671460729,6.43873627669004,75.43612205858378,75.1538588994155,70.75052146722055,69.33586474549512,93.76810511710421,91.19959058047283,91.37540158346377,97.0193408518778,188.16572386747202,127.9873836372816
1419,47.30308344198175,0.48960072027167006,0.19425568134555066,0.0619516381165162,0.11096090091895373,0.6964728550504208,0.6964728550504208,5.147854585633228,74.14010527211042,75.32803501715509,69.2141239401968,68.97712722041916,94.23213921133976,91.64140298524634,92.24101296238626,98.38293167296192,191.25266595337598,127.91984038718834
1420,47.33641894828335,0.5133862241088817,0.16490980879732017,0.06375945881271396,0.132796290504608,0.7227077520395798,0.7227077520395798,6.063920680600839,79.42701296620116,79.12715673603921,73.99121308450702,72.06214531637809,98.72079863041182,95.89997482910293,95.5347894962463,102.40457259380689,192.02941013773926,133.50095953699994
1421,47.36975445458496,0.4440777745769914,0.19001441175191947,0.07283570407292297,0.10628553117132512,0.7300694792555726,0.7300694792555726,5.262758707511028,74.78448915990523,78.91919403131985,70.07008525891969,71.65508150848822,92.44440474956622,90.07557309557633,92.66481325003608,99.32162623294451,189.67459728032688,118.92574927690396
1422,47.40308996088657,0.5023603593033282,0.23783473842891004,0.048834012704866835,0.10839423089741619,0.6967317108011034,0.6967317108011034,4.2046002472380835,76.68943055931064,78.15291026058873,71.42821419180848,70.93206782535779,97.4563203861302,95.05753341245936,95.55050599538752,102.29655910396784,195.13949661669375,132.40815034077875
1423,47.43642546718818,0.5049042365323897,0.16227119357301728,0.07110531859519909,0.15223539161656272,0.7007725981532236,0.7007725981532236,6.162523230286276,76.31236599181022,76.60856027693669,69.83630940518894,67.71023812675766,97.29624225722725,94.0469958570961,93.39071174193242,101.23177101132708,192.71706300375735,132.51224398661856
1424,47.469760973489784,0.5064537213290756,0.22675486626791824,0.08160809250288943,0.1465020381146005,0.6795014510948959,0.6795014510948959,4.41004868587238,78.68178043832711,79.03876533047881,70.7061915307931,68.69826322283075,99.54727553206232,95.08647778431094,95.03995259803494,104.4548069980614,196.4731931758374,136.0889383498523
1425,47.503096479791395,0.5864107357649655,0.3630252216838365,0.09280921170001927,0.15009245673581076,0.6110371896187375,0.6110371896187375,2.7546295416105093,78.93098095815307,83.83066532632225,68.50438770368787,69.43394469830906,97.26960534618115,91.15350445950983,93.86394648798944,106.54487829147334,194.80847449585588,140.10730375097316
1426,47.536431986093,0.5742063703753852,0.41186454104017284,0.08084520834544431,0.17867327072195902,0.5649935122030822,0.5649935122030822,2.427982747615219,75.11196907288137,86.55914246041209,66.0314812194967,68.10659245986434,91.36742978856128,86.16497693989572,90.16205410057768,106.08826272004848,198.8675328008204,134.22912197918404
1427,47.56976749239461,0.4646488418600445,0.32403675720645886,0.10217039248463494,0.17398990887791912,0.5822621368199309,0.5822621368199309,3.086069644138716,75.86661032442682,79.11222918514673,65.36752589496686,64.52882564712215,93.85592383633823,87.33020036221728,87.80810310072069,100.71489185854128,201.39855513940154,131.97564203794292
1428,47.603102998696215,0.47117262166208745,0.1929041312989871,0.09416674876562371,0.1619101850868251,0.5700010147644203,0.5700010147644203,5.183922154834902,72.87635733231235,66.38774641604307,63.99655668524761,59.07650240455165,88.89131809957058,83.54542730758895,80.74972031753578,87.28421763035401,194.11292078386612,132.35832730966615
1429,47.63643850499783,0.4269783007531875,0.07052812360103573,0.10829680453923135,0.196951160198388,0.5695042741380977,0.5695042741380977,14.178741031830238,62.92297046971335,59.71829988791369,55.44625416176709,54.6253190043694,78.50458530315748,74.67545535498886,74.01580908681052,79.67244489335722,187.7034888510912,114.78148843737142
1430,47.66977401129943,0.39531129409214394,0.1502789753112724,0.08689186058817473,0.146336913888071,0.6297733546368907,0.6297733546368907,6.654290781053723,74.21510196423242,69.54315542396103,66.46919085210388,61.72248937181848,93.00127560162804,88.58847034826417,86.78454463450343,92.23027874431651,200.77071256146894,127.07110098227912
1431,47.70310951760104,0.48545729967620965,0.11710049256420646,0.079916554271033,0.1716209576345687,0.6082248916561297,0.6082248916561297,8.539673728969994,68.09651121503026,68.72241626236014,62.45986029878998,61.205456720560704,85.21454698989638,82.39576720540722,81.90223023693989,88.90725951097303,193.63258937926722,123.35336894911251
1432,47.73644502390265,0.45642491104448424,0.08274757743917584,0.08865811868483126,0.15958461363269624,0.6262239361142743,0.6262239361142743,12.084945939777594,67.68352047577838,69.18873950022416,62.93112114559928,62.196954979613,87.93251023378977,85.07346591481601,84.74054737775094,90.4265186459337,198.00251315400718,124.3281260087594
1433,47.76978053020426,0.4284230946046062,0.08227410024670573,0.09211975466355503,0.1454839974985196,0.6543409594394336,0.6543409594394336,12.15449329742187,70.10107617507418,66.96964254035144,63.286747992050195,62.05259518088089,90.92361212445479,87.58781558862786,87.11939554617214,91.89000638376413,196.78760687955022,125.24063668284307
1434,47.80311603650586,0.4049949360444421,0.13069374140601428,0.08874341535961125,0.1539356515211485,0.6467721525212563,0.6467721525212563,7.651475803216862,69.61779838693953,69.27631794425614,63.91236464421945,61.90298854892337,89.19157630093531,85.57160925916554,84.9562777533657,91.35284335114929,194.79350338389463,120.24424741688753
1435,47.836451542807474,0.4243901662215481,0.15638318739003124,0.08707240017144327,0.14008906269321147,0.6340552434914153,0.6340552434914153,6.394549290685104,72.73863014926327,72.08829400489387,66.3919457532419,65.20717395369468,91.52187163108478,87.68226437844956,87.09477591543936,93.42273480807555,199.98870545232572,125.9883043107711
1436,47.86978704910908,0.42426155829593387,0.15110041258405343,0.07340687133205116,0.15110041258405343,0.6826595661787864,0.6826595661787864,6.618115615294728,74.48825410761083,77.20230539892127,68.68644772965865,68.08817080763359,93.49416179117271,90.61874128675906,90.58856218961023,98.3547039968589,198.8244691952009,123.4313148784666
1437,47.90312255541069,0.4028179327989763,0.13584987552164074,0.08162558329994711,0.13584987552164074,0.6958539167998935,0.6958539167998935,7.361066737530437,73.63500288386211,73.89723769828242,67.99773148553811,66.77768695603737,96.5160013436017,93.12513137206605,92.75085795432858,98.91015615754324,200.75902817474878,126.06333231858477
1438,47.936458061712294,0.3963620855778152,0.1411568048204032,0.08747705605282019,0.1427120130284228,0.6838747854413395,0.6838747854413395,7.084320173386762,77.18068696824281,73.6559307947459,70.03833500091818,66.9597989990491,98.20174025335106,93.86416888072023,92.53329209989965,98.39095877536455,200.70108115973918,129.51397865355307
1439,47.969793568013905,0.4426578203826811,0.14296874666354248,0.08789278284877963,0.14894119517465712,0.6770853598017457,0.6770853598017457,6.994535682356957,77.93587213208863,76.60797419875612,70.82771210774062,69.2176331210791,96.73990413079807,92.63168744320166,91.7280749204391,98.41355661900856,197.90014263112857,130.74141536423147
1440,48.00312907431551,0.39325321089130627,0.11280593812848688,0.07251263047253721,0.16185508692653483,0.6959197551737257,0.6959197551737257,8.864781558405125,72.25391164002815,73.25908520542151,67.12035316211515,65.87787009687403,93.21914789636253,90.50555824573279,89.947006893102,96.78582361669497,198.17778070131345,120.71321502770962
1441,48.03646458061712,0.46048887065812993,0.062342842354392886,0.1099020024000813,0.14803585284914267,0.6898313412267675,0.6898313412267675,16.040333777459484,75.57059524887781,71.13314601679484,67.6048095625511,66.38209378304151,95.94822448579944,91.87432817559178,91.47547556479903,96.09616136028987,193.69526076500858,131.22427471541823
1442,48.06980008691873,0.44809466834852757,0.0814141701358124,0.0814141701358124,0.13546493351669808,0.7247694297982593,0.7247694297982593,12.282874078699487,75.41596222190392,72.83868498364552,69.02153341636992,67.90899189494576,96.71035051627746,93.65758008898933,93.00459401747798,97.28110950811542,191.59002826875482,128.65028258715233
1443,48.10313559322034,0.42159315077456344,0.046488385563522014,0.10936383144638827,0.14731094707519177,0.7018858484994844,0.7018858484994844,21.51074914472119,75.05182866510611,70.6779179136231,67.91202204596678,66.77087080509408,96.09801153819461,92.24043270836918,91.89434768213731,95.87753512768228,195.0745672162255,128.0762014213495
1444,48.13647109952195,0.41539529228692357,0.15439703749346942,0.11035101216215037,0.15439703749346942,0.6750744072566074,0.6750744072566074,6.476808209757893,78.93046846292606,78.24063378851778,70.5537190352177,69.1534399784658,97.51781462337766,92.08418858495176,91.56266404273703,99.29175179136202,198.50514932289283,129.3978733672154
1445,48.16980660582355,0.43023582328888277,0.09216156786975582,0.09773331134751738,0.1413693917467669,0.7093584067401211,0.7093584067401211,10.850509850409834,77.34098153286214,74.4000055472869,70.23108864882778,68.84478005118781,96.97293519266404,92.99549933389065,92.36888706727899,97.36475735321886,193.77821418799886,128.7186654982946
1446,48.20314211212517,0.41127807694244284,0.07824413232755031,0.09354243235419495,0.1430276931555816,0.7023789174976065,0.7023789174976065,12.780511077990354,75.74255490964164,70.84470811725,68.2589642462882,66.37182719723641,96.12112849458084,92.3178095657091,91.51575320201223,95.7347091064135,194.80054469612065,127.32402777299184
1447,48.23647761842677,0.3851236102801219,0.045335549792171276,0.11009221683089236,0.14336359631923443,0.708976059383778,0.708976059383778,22.05774507167627,74.57147232421691,69.48423169613001,67.11485119503675,66.92113888408846,95.72552792780502,91.47618372363071,90.96124087388108,94.1883262181935,192.901278678422,125.24938869229803
1448,48.26981312472838,0.4194403446499169,0.04412792558750842,0.11546140536741624,0.16502083315289537,0.7096744784899169,0.7096744784899169,22.66138701709279,74.88831266346563,73.01379826035168,68.19609095634166,67.26971173079693,95.47308102176197,91.58954073145892,91.36280155771576,96.68538816045405,193.82193571880683,125.74362499392821
1449,48.303148631029984,0.42795555216352177,0.09606477895106401,0.08818217973601844,0.13247327250197585,0.7015435091613936,0.7015435091613936,10.409642440434972,75.16816884622173,72.4744443951813,69.0740824832827,66.93965473191376,95.21435882847464,91.72461774967591,91.03917390408051,95.46745684933387,192.95844427533976,127.10715997068996
1450,48.336484137331595,0.43804007890211905,0.0565001616606709,0.11918107839729677,0.16271240215905905,0.7173864589454937,0.7173864589454937,17.69906440278539,77.65353230094539,72.03327001145144,68.69267332054618,67.3659659469549,97.82427119779342,92.94501590860702,92.39192010871363,97.20961281509935,189.61565795974482,130.11328329727291
1451,48.3698196436332,0.44261176262475566,0.03502952053812864,0.12047949374434298,0.15949670940573069,0.7193289342566193,0.7193289342566193,28.547350481475426,75.14104972364507,68.41521927731944,66.33302208232928,65.33961291874407,96.21009600793168,91.74896438344852,91.43527314391793,95.15518637060178,186.63178759769846,128.53679798678309
1452,48.40315514993481,0.45578107648827826,0.0926098427330845,0.09849066496117352,0.14773599744176028,0.7222070664705247,0.7222070664705247,10.79798831839236,76.53153961613883,72.44480121757502,68.7071398832611,66.9597989990491,96.9074305015984,92.78660637735405,92.05368408214562,97.26450923151319,187.78294012917632,129.23943332753322
1453,48.436490656236415,0.46788615537563943,0.06589837312950586,0.11426779338633132,0.17367623375560784,0.7253899502379274,0.7253899502379274,15.174881450180324,78.62095672950946,72.80386835239564,69.63160347055015,67.78671756701019,98.50817101191649,93.24966359781139,92.31140338018102,97.39814702421447,184.5487992596964,132.32153362042254
1454,48.46982616253803,0.44837068306263267,0.03982723892745019,0.11540437415763939,0.16448506844937238,0.7039789736032902,0.7039789736032902,25.108444043073458,75.69100226971648,69.44051239108376,66.29529816879459,65.39271891015123,96.59669412328836,91.95601414383552,91.44397581018163,95.34280487484959,189.50225826925117,130.8240393646614
1455,48.50316166883963,0.45812827227942154,0.05957026137045648,0.12300934433395923,0.17083272025832397,0.725787633822924,0.725787633822924,16.786899654194638,80.03881441150179,76.17456057603164,71.05191305240247,70.22445948086283,99.69532589545898,94.43127768508249,93.8436270378244,99.38015130267058,189.36189618274,132.91857521887061
1456,48.53649717514124,0.44096755862641185,0.06137253027006946,0.1239196811843435,0.17258335602430608,0.7228032275645635,0.7228032275645635,16.293934690316757,78.79353835104423,74.20688187957626,69.35345269356648,68.26510109635328,98.98146043537383,93.55882217603329,92.88975958057927,98.30742526777141,188.68212851094825,131.12029134470544
1457,48.56983268144285,0.4705697707490271,0.09124031500366059,0.108105187467471,0.16448581706759233,0.6824477009067246,0.6824477009067246,10.960067377670493,76.50117686012273,69.77603106498647,66.82930060812373,64.78048614686607,94.94738313838263,89.7298416864812,88.3645633531099,93.20816288679174,184.349060964171,131.26811055130094
1458,48.60316818774446,0.4724213636484165,0.06275099062610381,0.12377242707606503,0.1611923837970007,0.7116544848360885,0.7116544848360885,15.936003400462804,79.98740833953238,73.57803676459943,69.76401493284422,68.72400235011028,99.42708869165028,93.95182248672816,93.2630989948493,97.96720727885605,188.54854609353725,135.13185105050167
1459,48.63650369404606,0.3935677602495664,0.11923364427786043,0.12378369157502118,0.1750565754260032,0.6669305253972687,0.6669305253972687,8.386894538504702,79.23875082074431,71.08879647304668,67.73027334372293,64.92702878385253,97.77447926115222,90.8780613985325,88.99540480451816,95.16277452926391,193.45886978759808,130.0934798557308
1460,48.669839200347674,0.3833944754655709,0.15907008799356578,0.124891634136544,0.1833635288404944,0.6426978650408887,0.6426978650408887,6.28653703919777,78.04501105269676,68.4274275538364,66.25340860850012,61.41678832217718,95.72745918204402,87.97348916549706,85.0221824325393,91.94171615099188,188.80570024104864,127.7420040680105
1461,48.70317470664928,0.3946327349751932,0.13578435720150508,0.13520283693960722,0.17484679452862525,0.6308345775273345,0.6308345775273345,7.364618580592402,79.88797436289438,72.1306488686225,67.0612460034228,64.65949585699195,98.6206970851074,90.92009376612154,89.25881406560367,96.4630608543436,203.0855379650678,133.74881139440808
