Frames,T095258,T495558,T636709,T094955,T051358,L4955,L5258,L0958,L0952
967,13.5,653.5,88.0,6451.0,1575.0,118.66338946785567,37.107950630558946,97.74456506629922,134.8517704741024
968,33.0,738.5,52.5,6425.0,495.5,115.73245007343446,39.05124837953327,98.2700361249552,137.31715115017496
969,18.0,637.5,66.0,6164.0,1160.5,108.85311203635843,36.87817782917155,101.6366075781753,138.51353724455961
970,76.0,726.0,71.5,5876.0,299.0,108.67382389517726,37.8549864614954,95.0789145920377,132.90974381135493
971,85.0,784.0,99.0,5566.0,121.0,107.5174404457249,41.593268686170845,89.05054744357274,130.61393493804556
972,136.0,580.0,141.5,5628.0,12.0,107.5174404457249,40.792156108742276,94.37160589923221,135.09256086106296
973,83.5,847.5,88.0,5615.0,571.5,108.77959367454909,45.70557952810576,88.07383266328314,133.75350462698165
974,132.0,565.0,69.0,5181.0,451.5,101.6070863670443,44.91102314577124,91.21403400793103,136.0624856453828
975,190.5,156.5,161.0,4862.0,4009.5,91.21951545584969,50.21951811795888,103.4456378974,153.57408635573907
976,287.0,757.0,81.0,5527.5,2396.5,100.80674580602232,53.9351462406472,95.2102935611481,148.92951352905172
977,246.0,610.0,37.5,5140.0,2854.5,92.19544457292888,55.31726674375732,98.67117106835208,153.8440769090575
978,162.5,646.5,16.0,5151.0,2181.0,95.34149149242423,52.172789842982326,94.64142856064674,146.74126890551273
979,8.0,360.0,1.0,5293.0,4022.5,96.1041102138717,44.64302857109943,102.88342918079665,147.52626884728022
980,145.0,464.0,55.0,5744.5,3831.5,104.7377677822093,43.174066289845804,101.53324578678651,144.64093473149293
981,193.5,407.0,15.5,6189.5,4358.5,113.86395390991831,40.607881008493905,102.61578825892242,143.09786860746738
982,129.5,506.0,67.0,6812.5,4850.5,120.50726119201282,43.73785545725808,105.01904589168576,148.70776711389354
983,113.0,793.5,137.0,6157.5,238.5,114.35471131527551,37.8549864614954,94.04786015641186,131.84839779079607
984,22.5,806.5,14.0,6550.0,1274.0,120.66896867049125,42.95346318982906,95.34149149242423,138.2931668593933
985,80.5,900.0,15.5,6922.5,1320.5,121.82364302548172,41.97618372363071,99.20181449953424,141.15594213493105
986,69.0,679.5,78.5,6484.0,600.0,117.23907198540937,36.138621999185304,99.24716620639605,135.36617007214173
987,30.0,758.0,46.0,6604.0,1765.0,117.71151175649729,38.8329756778952,99.46356116689167,138.2931668593933
988,31.5,861.0,24.0,6841.5,2423.0,118.86967653695369,42.579337712087536,100.62305898749054,143.19916200872126
989,136.0,629.5,14.0,6182.5,2351.5,111.9866063420086,40.792156108742276,99.45853407325085,140.18559127100045
990,158.0,583.0,16.5,5874.0,1533.0,105.72133181151285,42.7551166528639,100.42410069301094,143.09786860746738
991,175.5,554.0,3.5,6138.5,1737.0,107.35455276791944,41.30375285612676,104.1393297462587,145.34441853748632
992,108.0,813.0,124.0,5532.5,494.5,106.21205204683694,48.662100242385755,89.05054744357274,137.6735268670052
993,193.0,585.0,110.0,4984.0,908.0,100.40418317978589,41.43669871020132,88.76936408468859,130.04999038831184
994,172.0,558.5,14.5,5095.5,332.0,103.69667304209909,43.289721643826724,87.86353054595519,131.03434664239754
995,168.0,729.0,59.0,5118.0,1125.5,101.96568050084302,44.553338819890925,86.58521813797087,131.0267148332736
996,64.0,783.5,31.5,4866.5,2220.5,96.62815324738438,44.721359549995796,84.92938243034621,129.634100452003
997,77.0,668.5,87.0,6297.5,4431.5,106.96261028976434,54.3415126767741,105.26157893552613,159.5900999435742
998,189.0,670.5,55.0,5855.0,3511.0,100.66280345788111,55.31726674375732,103.16006979447037,158.39823231336896
999,150.0,759.5,82.0,5651.0,2394.5,102.1077861869505,53.36665625650534,95.88013350011565,149.18780110987626
1000,59.5,713.0,4.0,5551.0,2414.0,105.77334257741882,48.507731342539614,91.48223871331527,139.97856978837868
1001,106.0,648.5,4.0,6645.5,3423.0,111.8257573191436,43.32435804486894,107.28000745712129,150.57224179774968
1002,199.5,792.0,81.5,7501.5,3649.0,123.4908903522847,44.598206241955516,108.66922287382016,153.16004700965587
1003,247.5,660.0,266.0,7997.5,4379.5,129.80754985747168,40.85339643163099,113.05308487608819,153.73353570382747
1004,227.0,969.5,191.0,8116.5,3930.0,132.1854757528224,43.965895873961216,108.25894882179486,152.08221460775746
1005,161.0,919.0,106.5,8145.0,4639.0,139.05754204644924,41.48493702538308,103.94229168149026,145.34441853748632
1006,20.0,1016.5,139.5,8190.5,4248.0,139.6352391053204,41.23105625617661,102.83968105745953,144.06942770761603
1007,7.0,1005.5,128.0,6413.5,1498.0,122.18837915284743,35.6931365951495,88.64536084872124,124.33824833895642
1008,6.0,1009.0,16.0,7036.0,601.0,123.47064428438041,38.63935817272331,97.67292357659824,136.31214179228496
1009,43.0,1033.0,160.0,7743.5,4521.0,129.83836104942176,43.174066289845804,103.36827366266692,146.53668482670133
1010,94.5,894.5,50.0,6293.0,855.5,117.23907198540937,39.6232255123179,92.41753080449618,132.00378782444085
1011,3.5,1014.5,90.5,6435.0,145.5,119.21828718783037,41.43669871020132,90.93404203047393,132.3706916201619
1012,95.5,1080.0,108.0,5800.5,2513.5,110.0272693471941,41.593268686170845,86.12200647918046,127.67536959022284
1013,144.0,875.0,80.0,6265.0,768.0,111.01801655587259,39.45883931389772,97.51410154434076,136.8941196691808
1014,0.5,681.0,212.5,7276.5,5223.5,119.4361754243663,43.41658669218482,110.60289327137876,154.0194792875239
1015,121.5,766.0,85.0,7229.0,5265.0,121.01652779682617,43.73785545725808,106.96261028976434,150.65855435387664
1016,129.5,517.5,174.5,7321.5,5723.5,119.4361754243663,42.20189569201838,113.95174417269794,156.1089363233252
1017,18.0,600.0,105.0,7069.5,4845.0,118.86967653695369,41.773197148410844,108.85311203635843,150.62536307010186
1018,10.0,619.5,105.0,6709.5,4780.5,113.95174417269794,43.73785545725808,106.88779163215975,150.62536307010186
1019,292.5,1050.0,67.0,6557.0,1805.0,113.43720729989786,53.75872022286245,97.8008179924892,151.34397906755325
1020,177.0,1737.5,41.5,6239.0,294.0,106.21205204683694,75.95393340703298,84.92938243034621,160.822883943797
1021,639.5,1858.5,303.0,7123.0,830.5,107.78682665335315,83.72574275573791,99.04039579888602,182.22239159883728
1022,678.0,1538.0,379.0,6906.5,1041.0,108.04628637764465,85.0,100.88111815399351,185.29975715040752
1023,399.0,909.0,332.0,6612.5,3059.0,111.19802156513397,79.2464510246358,102.88342918079665,181.91481522954638
1024,356.5,1182.0,312.0,7222.5,2507.0,113.5649593844862,77.10382610480494,106.48004507887852,183.41483037093812
1025,546.0,1441.5,268.0,8147.5,2919.0,116.18089343777659,83.72574275573791,115.44695751729449,198.8617610301186
1026,371.5,1402.0,157.0,7961.5,2546.5,114.33722053644648,79.76214641043707,114.75626344561765,194.36306233438492
1027,303.0,1464.0,73.0,8602.0,3499.5,124.61540835707277,78.91767862779544,114.75626344561765,193.56910910576616
1028,194.5,1062.5,32.0,7639.0,3532.0,114.12712210513327,68.8839603971781,115.52056094046635,184.3529224069963
1029,177.5,1096.5,65.5,7832.5,3580.0,118.0889495253472,69.87131027825369,114.33722053644648,184.16568627190028
1030,63.5,944.0,76.5,7438.5,2860.0,114.73883387938018,65.92419889539804,113.28283188550682,179.20100446147057
1031,253.5,907.0,86.5,7642.0,3718.0,116.55899793666725,70.8590149522275,115.73245007343446,186.50737250843463
1032,229.5,1630.0,197.5,7858.0,1729.5,119.68291440301745,85.98837130682264,104.1393297462587,190.06577808748213
1033,480.0,1720.0,560.0,9238.0,2732.0,130.31116606031887,78.40918313565064,116.49892703368559,194.64840096954302
1034,840.0,2231.5,656.5,8584.0,80.0,117.83462988442744,91.54780172128658,109.20164833920778,200.0399960007998
1035,842.0,2391.5,692.5,6148.0,2652.0,103.75451797391764,106.92053123698928,73.38937252763509,179.2930561957155
1036,643.0,2310.0,608.0,7320.0,2119.5,110.63453348751464,104.23531071570709,90.80198235721508,194.58674158328466
1037,473.5,2069.0,463.5,7248.0,271.0,109.4440496326776,90.4267659490264,94.92101980067429,185.06485349736184
1038,324.5,1671.0,266.0,7015.0,788.0,110.42191811411355,74.52516353554684,97.12363255150623,171.4788616710526
1039,108.0,1000.5,38.0,7498.5,3532.0,117.90250209389112,49.47726750741192,110.44002897500525,159.89058759038946
1040,68.0,828.0,36.0,6734.5,2181.0,120.5404496424333,40.792156108742276,98.3107318658548,139.08630414242805
1041,106.5,819.0,102.0,7632.5,4587.0,122.97154142320898,40.52159917870962,110.85576214162258,151.34397906755325
1042,94.0,756.5,103.0,7759.5,4638.0,124.42668524074729,39.293765408777,112.58774356030055,151.85519418182574
1043,9.0,739.0,4.0,7362.5,4385.5,121.0495766204905,38.8329756778952,109.4440496326776,148.2767682410161
1044,156.5,634.5,142.5,7294.5,5418.5,120.07497657713701,38.3275357934736,111.00450441310929,149.25481566770299
1045,115.5,462.0,107.0,7052.5,5825.5,115.73245007343446,38.07886552931954,113.95174417269794,151.99013125857877
1046,70.0,363.0,95.0,6775.0,6082.0,112.58774356030055,36.87817782917155,113.95174417269794,150.81445554057476
1047,125.0,462.0,172.5,6612.5,5883.0,111.00450441310929,43.174066289845804,110.81967334368028,153.95129099815955
1048,54.5,367.0,169.5,5910.0,4961.5,104.34557968596465,44.64302857109943,106.60675400742676,151.24152868838638
1049,45.0,318.5,158.5,5778.5,4314.5,100.22474744293447,46.57252408878007,109.20164833920778,155.76905982896602
1050,112.0,188.5,152.0,6082.5,5817.0,102.18121158021175,44.91102314577124,115.44695751729449,160.3277892319357
1051,97.5,639.0,105.0,6321.5,4550.5,107.28000745712129,50.00999900019995,105.99056561788883,155.97756248896826
1052,100.0,479.0,114.0,5487.0,3473.0,96.54014708917737,51.419840528729765,103.84603988597736,155.24174696260025
1053,210.0,646.5,38.0,5200.0,2062.0,95.80187889597991,55.31726674375732,95.2102935611481,150.41608956491322
1054,173.5,336.0,94.5,4820.5,3170.5,90.47098982546837,49.24428900898052,99.32774033471213,148.48905683584903
1055,131.0,508.0,64.5,4862.0,1912.0,91.21951545584969,50.21951811795888,95.60334722173695,145.7737973711325
1056,182.5,713.5,37.5,5156.0,1679.0,92.9623579735368,52.172789842982326,95.88013350011565,147.96283317103658
1057,96.0,474.5,16.0,5745.5,2906.5,102.42070103255493,42.95346318982906,103.32473082471591,146.24978632463024
1058,51.5,474.5,132.5,6174.5,3321.0,110.3177229641729,44.91102314577124,103.58571330062848,148.48905683584903
1059,10.0,516.5,153.0,7208.5,4066.5,122.48265183282079,41.97618372363071,109.4440496326776,151.4199458459816
1060,100.0,772.5,176.5,7420.5,4392.0,125.31959144523253,41.23105625617661,106.09901036296239,147.29901561110313
1061,111.5,687.5,103.0,7258.5,4590.5,123.1665539016173,39.05124837953327,106.70520137275409,145.71547618561317
1062,48.0,855.0,177.0,7326.0,4276.0,122.0,41.0,106.09901036296239,147.09180806557515
1063,28.0,737.5,117.0,7567.0,5214.0,123.79418403139947,40.792156108742276,110.42191811411355,151.21177202850313
1064,37.5,775.5,115.5,6861.5,3619.5,117.5457357797381,41.97618372363071,103.81233067415451,145.7840869230932
1065,7.5,485.0,179.0,6565.0,5412.0,111.80339887498948,44.14748010928823,108.90821823902914,153.05554547287727
1066,60.0,518.0,163.5,6671.0,5263.5,113.95174417269794,46.09772228646444,108.17116066678771,154.2595215861893
1067,192.0,218.0,118.0,5904.0,5872.0,102.39140588936164,48.662100242385755,111.08555261599052,159.66214329013624
1068,21.0,198.0,90.5,6043.5,6227.5,102.96115772464877,49.03060268852505,113.5649593844862,162.5945878558078
1069,180.5,490.0,105.0,6110.0,4624.5,101.9803902718557,53.9351462406472,110.35397591387454,164.2224101637776
1070,234.0,620.0,79.0,5697.0,3382.5,96.54014708917737,57.271284253105414,105.3612832116238,162.5207679036744
1071,168.0,909.0,113.0,5485.0,1567.5,94.36630754670864,62.16912416947821,97.01546268507923,159.1257364476281
1072,93.0,882.0,44.0,5048.0,1462.0,94.14881836751856,59.22837157984339,88.52683209061533,147.73286702694156
1073,123.0,823.0,87.0,4929.0,805.0,94.59386872308374,58.249463516842795,86.83317338436964,145.04137340772803
1074,41.0,679.5,127.0,5547.0,2431.5,101.86756107809786,48.507731342539614,95.56673061269805,144.06942770761603
1075,240.0,635.5,132.5,5667.5,2675.0,105.3612832116238,46.17358552246078,95.90099061010788,141.89080308462562
1076,10.0,739.5,156.0,7027.5,3952.0,119.10499569707393,44.9221548904324,105.65036677645753,150.57224179774968
1077,129.0,900.0,155.0,8100.0,4007.5,128.7866452703851,43.68065933568311,111.83022847155415,155.46703830716015
1078,90.0,923.0,142.5,8372.0,4339.5,132.5745073534124,41.23105625617661,112.37882362794157,153.58710883404245
1079,77.0,1234.0,113.5,8303.0,3510.0,135.51752654177244,45.35416188179427,104.34557968596465,149.68299836654796
1080,99.5,921.0,88.0,8031.0,4949.5,131.59407281484982,42.20189569201838,108.06016842481785,150.23315213360866
1081,99.0,1111.0,86.5,8053.0,4300.5,130.61393493804556,44.384682042344295,106.30145812734649,150.65855435387664
1082,121.5,783.5,107.0,7553.5,4984.0,124.95199078045935,41.0,108.50345616615168,149.4590244849738
1083,7.5,897.5,139.5,7169.5,3635.0,121.59769734661919,44.91102314577124,103.16006979447037,148.07092894960846
1084,20.0,720.5,166.0,6997.0,4030.5,115.31695452100702,45.12205669071391,108.90821823902914,154.02921800749363
1085,210.0,763.0,122.0,6482.0,3234.0,112.78741064498288,50.99019513592785,101.92153844992725,152.80052355931247
1086,66.0,402.5,69.0,6265.5,5266.0,104.5609869884557,51.78802950489621,112.17842929904127,163.95731151735808
1087,272.5,509.0,176.0,5386.5,2698.5,98.65596788841515,54.12947441089743,99.62429422585637,153.57408635573907
1088,246.0,787.5,44.0,5770.0,2761.5,97.082439194738,61.18823416311342,102.88342918079665,163.95426191471816
1089,161.5,747.0,8.5,5279.0,2052.0,91.44397191723465,58.69412236331676,99.32774033471213,157.96518603793686
1090,228.5,996.0,26.5,5479.0,659.5,97.01546268507923,62.16912416947821,92.44457799135652,154.49595463959565
1091,148.0,670.0,48.0,5348.0,1892.5,97.51410154434076,51.419840528729765,96.16652224137046,147.52626884728022
1092,14.5,543.0,87.0,5485.0,2153.5,103.94229168149026,44.64302857109943,95.33624704172071,139.97856978837868
1093,136.0,623.5,6.0,6107.5,1900.0,110.47624178980746,45.12205669071391,100.0,145.06550244630873
1094,1.5,797.0,62.5,7135.5,3124.0,120.66896867049125,44.91102314577124,105.11898020814318,150.02999700059985
1095,55.0,1147.5,111.0,7535.0,1333.0,126.58988901172162,45.12205669071391,101.0,146.11296999240005
1096,27.0,1079.5,76.0,8029.0,3059.0,131.03434664239754,42.95346318982906,106.09901036296239,149.05032707109368
1097,206.0,1144.5,142.0,8369.0,4721.0,136.69308687713507,45.60701700396552,105.72133181151285,151.21177202850313
1098,17.0,1076.5,74.0,8059.5,4016.0,131.40015220691336,41.97618372363071,106.30145812734649,148.2767682410161
1099,174.5,878.5,160.5,7964.0,4750.0,128.08200498118384,40.26164427839479,110.64357188738983,150.81445554057476
1100,3.0,890.0,91.5,7795.0,3561.0,125.44720004846661,39.81205847478876,110.21796586763884,150.02999700059985
1101,51.0,648.5,130.0,7433.5,5535.5,120.66896867049125,38.07886552931954,112.58774356030055,150.65855435387664
1102,78.5,587.5,104.0,7154.0,5663.5,116.90166808048549,42.20189569201838,112.37882362794157,154.5639026422405
1103,133.0,409.5,116.5,6545.5,5061.5,109.04127658827184,43.93176527297759,112.79184367674819,156.6780137734711
1104,40.5,365.0,214.5,5748.5,4724.0,100.66280345788111,50.21951811795888,106.96261028976434,157.17824276915684
1105,187.5,336.5,192.0,5651.0,3717.0,99.46356116689167,53.150729063673246,107.00467279516349,160.0781059358212
1106,219.0,735.0,100.5,6234.0,3560.0,104.34557968596465,54.91812087098393,105.51303237041384,160.3277892319357
1107,200.0,681.5,103.0,5641.5,1870.5,93.62157870918435,57.271284253105414,106.04244433244644,163.23296235748464
1108,77.0,807.0,9.5,6099.0,1793.5,104.1393297462587,52.630789467763066,101.92153844992725,154.53802121160993
1109,34.5,658.5,9.0,5986.0,2409.0,107.48953437428223,46.32493928760188,99.20181449953424,145.52319402761884
1110,127.5,846.5,135.0,7239.5,2979.5,122.00409829181969,47.43416490252569,104.80935072788114,152.2005256232711
1111,143.0,822.5,131.0,8029.5,4355.0,129.75746606650424,44.9221548904324,111.08555261599052,155.95512174981621
1112,5.0,955.0,21.0,8419.5,4327.5,137.10215169719257,43.174066289845804,108.90821823902914,152.08221460775746
1113,68.0,1164.0,153.0,8457.0,4146.5,134.73306943731373,43.174066289845804,108.25894882179486,151.4199458459816
1114,79.0,1062.0,111.0,8397.0,4369.5,135.51752654177244,42.20189569201838,108.25894882179486,150.44268011438774
1115,199.0,908.0,116.5,8237.0,4734.0,131.59407281484982,40.26164427839479,111.46299834474219,151.60804727981954
1116,7.5,891.0,55.0,7870.5,4463.0,129.634100452003,41.0,107.70793842609746,148.70776711389354
1117,6.5,837.5,48.0,7600.0,4796.5,127.47548783981962,39.81205847478876,106.09901036296239,145.91093173576817
1118,46.0,910.0,61.0,7633.0,4246.5,126.49505919204908,42.7551166528639,106.30145812734649,149.05032707109368
1119,13.5,696.0,75.0,7590.5,4897.5,123.5556554755791,42.95346318982906,111.61093136427094,154.5639026422405
1120,152.5,648.0,29.0,7191.0,5020.0,118.86967653695369,43.73785545725808,110.35397591387454,154.02921800749363
1121,93.5,690.0,64.0,6768.5,5277.0,112.29425630903836,45.70557952810576,108.4665847162157,154.14927829866735
1122,105.0,536.0,79.0,6318.5,4885.0,105.72133181151285,51.78802950489621,109.4440496326776,161.20794025109308
1123,262.0,714.5,71.5,6040.0,3170.5,102.77159140540736,57.0701322935211,104.12012293500234,161.04657711357916
1124,232.0,1100.0,54.0,5920.0,932.0,101.9803902718557,62.369864518050704,94.92101980067429,157.175061635108
1125,87.0,766.0,72.5,5695.0,1671.5,99.24716620639605,52.392747589718944,99.45853407325085,151.83214415926557
1126,110.0,866.0,1.0,5742.0,1413.0,104.34557968596465,51.419840528729765,93.68030742904295,145.06550244630873
